Date,Open,High,Low,Close,Adj Close,Volume
2021-11-09,95.120003,96.150002,91.370003,92.190002,92.190002,537900
2021-11-10,91.059998,93.010002,89.559998,92.540001,92.540001,462800
2021-11-11,93.040001,97.070000,92.300003,96.150002,96.150002,237100
2021-11-12,96.459999,97.489998,94.169998,97.349998,97.349998,240000
2021-11-15,97.500000,97.660004,91.949997,93.300003,93.300003,344500
2021-11-16,93.000000,95.260002,92.000000,95.040001,95.040001,352700
2021-11-17,94.760002,94.760002,92.190002,93.239998,93.239998,248000
2021-11-18,94.449997,94.449997,91.570000,92.150002,92.150002,314100
2021-11-19,91.330002,95.220001,90.239998,94.029999,94.029999,238500
2021-11-22,95.180000,98.419998,93.480003,93.510002,93.510002,408100
2021-11-23,93.000000,94.849998,90.260002,92.089996,92.089996,190900
2021-11-24,91.250000,93.750000,90.519997,92.419998,92.419998,183700
2021-11-26,89.739998,90.989998,87.930000,89.699997,89.699997,132700
2021-11-29,92.190002,92.500000,89.699997,91.559998,91.559998,236200
2021-11-30,90.440002,93.080002,88.309998,90.330002,90.330002,274500
2021-12-01,92.000000,93.339996,87.730003,87.839996,87.839996,284200
2021-12-02,88.089996,90.110001,85.750000,87.739998,87.739998,289800
2021-12-03,86.919998,86.980003,78.279999,81.339996,81.339996,393500
2021-12-06,81.540001,83.110001,78.760002,82.099998,82.099998,175500
2021-12-07,85.870003,87.320000,83.860001,84.480003,84.480003,226800
2021-12-08,84.919998,85.790001,83.809998,84.790001,84.790001,197000
2021-12-09,83.989998,85.129997,81.430000,81.529999,81.529999,157000
2021-12-10,82.480003,83.870003,80.269997,81.459999,81.459999,164300
2021-12-13,81.540001,82.570000,80.040001,81.599998,81.599998,254800
2021-12-14,80.480003,80.879997,75.389999,77.300003,77.300003,312500
2021-12-15,77.660004,78.790001,73.169998,78.529999,78.529999,355200
2021-12-16,79.820000,81.160004,74.660004,75.830002,75.830002,267200
2021-12-17,75.949997,77.889999,73.940002,77.349998,77.349998,352900
2021-12-20,75.000000,75.949997,73.550003,75.309998,75.309998,369300
2021-12-21,76.070000,79.809998,75.449997,79.480003,79.480003,389700
2021-12-22,79.379997,81.209999,76.510002,78.360001,78.360001,202000
2021-12-23,78.559998,79.019997,76.489998,77.910004,77.910004,152300
2021-12-27,77.949997,80.599998,77.250000,80.570000,80.570000,215500
2021-12-28,80.620003,80.820000,77.680000,78.199997,78.199997,154800
2021-12-29,78.379997,79.730003,77.080002,78.900002,78.900002,161000
2021-12-30,78.860001,82.239998,78.250000,80.190002,80.190002,342200
2021-12-31,79.959999,82.080002,79.309998,81.440002,81.440002,244200
2022-01-03,82.400002,83.699997,81.239998,82.110001,82.110001,354800
2022-01-04,82.160004,84.480003,78.349998,79.599998,79.599998,317800
2022-01-05,78.279999,78.669998,70.470001,70.550003,70.550003,361700
2022-01-06,70.440002,72.959999,67.440002,70.959999,70.959999,332100
2022-01-07,69.900002,71.040001,67.330002,67.989998,67.989998,281900
2022-01-10,66.309998,67.099998,64.010002,65.989998,65.989998,358700
2022-01-11,65.790001,66.459999,64.099998,66.019997,66.019997,269900
2022-01-12,66.639999,67.879997,64.860001,65.180000,65.180000,301000
2022-01-13,65.180000,65.349998,60.730000,61.000000,61.000000,485600
2022-01-14,59.700001,61.049999,56.090000,57.130001,57.130001,424700
2022-01-18,54.869999,55.830002,52.580002,52.689999,52.689999,574400
2022-01-19,52.820000,53.630001,50.770000,51.830002,51.830002,571400
2022-01-20,54.900002,57.220001,50.540001,51.099998,51.099998,791900
2022-01-21,50.230000,52.799999,48.660000,48.680000,48.680000,526700
2022-01-24,47.130001,51.000000,44.130001,50.520000,50.520000,897400
2022-01-25,49.090000,49.740002,47.349998,48.959999,48.959999,384800
2022-01-26,50.299999,51.709999,47.150002,48.220001,48.220001,465800
2022-01-27,48.410000,49.389999,43.650002,44.150002,44.150002,672900
2022-01-28,44.570000,46.150002,42.529999,46.110001,46.110001,868900
2022-01-31,46.099998,50.619999,46.099998,50.610001,50.610001,340200
2022-02-01,51.099998,51.950001,48.240002,50.000000,50.000000,401600
2022-02-02,51.759998,51.990002,48.959999,49.279999,49.279999,618300
2022-02-03,48.070000,50.090000,47.500000,47.639999,47.639999,315300
2022-02-04,47.369999,48.279999,46.180000,47.029999,47.029999,387400
2022-02-07,46.540001,49.459999,46.500000,48.560001,48.560001,347600
2022-02-08,48.009998,51.110001,47.590000,50.500000,50.500000,401600
2022-02-09,51.900002,55.150002,51.509998,54.169998,54.169998,441700
2022-02-10,52.040001,56.340000,52.040001,53.730000,53.730000,412400
2022-02-11,53.450001,54.970001,51.549999,52.279999,52.279999,338000
2022-02-14,51.869999,53.740002,51.230000,52.459999,52.459999,295900
2022-02-15,53.549999,56.549999,53.549999,56.070000,56.070000,243500
2022-02-16,55.110001,56.650002,54.099998,55.779999,55.779999,273100
2022-02-17,54.889999,55.610001,53.889999,54.590000,54.590000,278000
2022-02-18,54.590000,55.590000,53.410000,53.590000,53.590000,403300
2022-02-22,52.410000,54.560001,51.919998,52.700001,52.700001,319200
2022-02-23,53.669998,54.189999,51.820000,51.889999,51.889999,346900
2022-02-24,50.009998,58.799999,50.009998,58.570000,58.570000,374800
2022-02-25,58.299999,59.340000,56.040001,58.419998,58.419998,413300
2022-02-28,60.049999,65.379997,60.049999,64.250000,64.250000,693200
2022-03-01,64.500000,65.830002,59.560001,64.230003,64.230003,680400
2022-03-02,64.940002,65.820000,63.049999,64.779999,64.779999,372000
2022-03-03,64.879997,65.269997,61.560001,62.380001,62.380001,299200
2022-03-04,62.400002,63.910000,60.320000,63.189999,63.189999,341100
2022-03-07,64.000000,70.500000,63.150002,70.019997,70.019997,760400
2022-03-08,70.750000,77.099998,70.709999,76.709999,76.709999,804900
2022-03-09,74.839996,79.180000,71.120003,76.860001,76.860001,583500
2022-03-10,74.279999,79.830002,73.750000,77.680000,77.680000,739600
2022-03-11,78.379997,79.879997,74.570000,75.410004,75.410004,316000
2022-03-14,74.190002,74.230003,66.550003,68.669998,68.669998,484800
2022-03-15,68.199997,70.400002,66.629997,70.389999,70.389999,249300
2022-03-16,71.370003,73.849998,70.209999,73.519997,73.519997,335900
2022-03-17,73.260002,76.830002,73.260002,75.940002,75.940002,407400
2022-03-18,75.589996,78.570000,73.309998,76.589996,76.589996,556100
2022-03-21,75.970001,76.750000,74.089996,75.800003,75.800003,345400
2022-03-22,74.779999,78.180000,74.430000,75.800003,75.800003,416800
2022-03-23,74.790001,78.290001,73.540001,76.910004,76.910004,290800
2022-03-24,79.480003,86.730003,79.250000,83.410004,83.410004,948700
2022-03-25,83.300003,83.980003,82.089996,82.970001,82.970001,380100
2022-03-28,83.050003,84.889999,79.529999,83.360001,83.360001,344500
2022-03-29,84.650002,85.550003,82.540001,83.410004,83.410004,391300
2022-03-30,83.669998,84.139999,81.300003,81.639999,81.639999,334300
2022-03-31,81.430000,82.000000,79.309998,79.500000,79.500000,607500
2022-04-01,79.720001,80.980003,78.459999,80.019997,80.019997,266100
2022-04-04,80.279999,81.870003,78.919998,81.129997,81.129997,322800
2022-04-05,81.750000,82.000000,78.129997,79.349998,79.349998,362500
2022-04-06,77.550003,78.480003,75.680000,76.629997,76.629997,293700
2022-04-07,77.029999,80.000000,73.660004,75.639999,75.639999,466100
2022-04-08,75.379997,75.379997,69.110001,69.279999,69.279999,671700
2022-04-11,63.490002,63.490002,59.340000,60.900002,60.900002,1035700
2022-04-12,61.560001,62.259998,58.930000,59.410000,59.410000,584800
2022-04-13,59.209999,59.759998,57.580002,59.070000,59.070000,557000
2022-04-14,59.520000,60.259998,57.020000,57.080002,57.080002,509000
2022-04-18,56.669998,57.549999,54.919998,56.500000,56.500000,440000
2022-04-19,56.490002,57.889999,55.500000,56.480000,56.480000,505200
2022-04-20,57.480000,58.290001,56.139999,56.209999,56.209999,530200
2022-04-21,57.160000,58.330002,52.049999,52.849998,52.849998,479200
2022-04-22,52.759998,54.290001,51.549999,51.790001,51.790001,303500
2022-04-25,50.869999,53.939999,50.709999,53.689999,53.689999,591600
2022-04-26,53.180000,53.330002,50.509998,50.779999,50.779999,339800
2022-04-27,51.330002,53.430000,50.650002,51.730000,51.730000,574400
2022-04-28,52.299999,53.150002,50.189999,51.790001,51.790001,561400
2022-04-29,51.189999,53.049999,50.189999,50.439999,50.439999,345000
2022-05-02,50.090000,52.290001,49.500000,51.849998,51.849998,504200
2022-05-03,53.889999,59.790001,53.590000,58.320000,58.320000,999400
2022-05-04,57.799999,63.130001,57.430000,62.840000,62.840000,724200
2022-05-05,61.570000,62.130001,59.049999,59.880001,59.880001,577300
2022-05-06,59.150002,60.320000,55.090000,56.240002,56.240002,388400
2022-05-09,54.660000,55.430000,51.279999,51.849998,51.849998,343600
2022-05-10,53.439999,54.520000,50.560001,52.639999,52.639999,445600
2022-05-11,52.520000,53.259998,48.990002,49.189999,49.189999,420700
2022-05-12,47.880001,50.500000,47.259998,49.099998,49.099998,551600
2022-05-13,50.400002,52.830002,49.380001,52.480000,52.480000,530900
2022-05-16,52.169998,52.740002,50.130001,50.439999,50.439999,298300
2022-05-17,52.080002,53.470001,51.040001,53.400002,53.400002,212200
2022-05-18,52.529999,55.009998,51.090000,52.080002,52.080002,229500
2022-05-19,52.320000,56.509998,52.119999,55.430000,55.430000,273300
2022-05-20,56.209999,56.230000,53.230000,55.439999,55.439999,228200
2022-05-23,56.009998,56.990002,53.759998,56.110001,56.110001,207700
2022-05-24,55.500000,56.160000,53.490002,55.680000,55.680000,250900
2022-05-25,55.110001,56.389999,53.790001,54.459999,54.459999,300600
2022-05-26,54.570000,58.200001,53.770000,57.750000,57.750000,367600
2022-05-27,58.119999,63.099998,57.880001,62.540001,62.540001,484700
2022-05-31,62.369999,62.369999,57.720001,58.720001,58.720001,566200
2022-06-01,59.060001,60.450001,56.680000,58.259998,58.259998,314700
2022-06-02,59.049999,63.750000,58.790001,63.619999,63.619999,245600
2022-06-03,62.660000,62.869999,59.330002,59.400002,59.400002,261000
2022-06-06,61.150002,61.900002,58.369999,59.400002,59.400002,354100
2022-06-07,58.220001,58.820000,55.799999,58.779999,58.779999,558100
2022-06-08,58.520000,59.660000,55.169998,55.919998,55.919998,371200
2022-06-09,50.990002,56.330002,50.500000,54.650002,54.650002,1126900
2022-06-10,53.389999,56.029999,51.799999,52.060001,52.060001,380500
2022-06-13,49.590000,50.119999,45.730000,45.869999,45.869999,562100
2022-06-14,45.630001,46.259998,44.490002,45.959999,45.959999,564500
2022-06-15,46.869999,48.810001,45.610001,47.880001,47.880001,645900
2022-06-16,46.000000,47.040001,44.200001,44.639999,44.639999,416500
2022-06-17,45.290001,46.779999,44.900002,45.119999,45.119999,732000
2022-06-21,46.169998,47.099998,45.299999,45.630001,45.630001,270100
2022-06-22,44.459999,45.610001,44.150002,45.340000,45.340000,388500
2022-06-23,46.110001,48.130001,44.830002,47.959999,47.959999,328600
2022-06-24,48.599998,49.509998,47.040001,47.240002,47.240002,456900
2022-06-27,47.759998,48.340000,46.470001,47.860001,47.860001,518200
2022-06-28,48.099998,48.889999,45.439999,45.470001,45.470001,297700
2022-06-29,45.220001,45.220001,42.400002,43.090000,43.090000,728300
2022-06-30,42.410000,45.639999,42.000000,45.560001,45.560001,768700
2022-07-01,45.779999,46.160000,44.950001,45.869999,45.869999,409300
2022-07-05,44.700001,44.700001,41.779999,42.619999,42.619999,518700
2022-07-06,42.430000,43.389999,40.730000,41.400002,41.400002,673500
2022-07-07,41.869999,44.759998,41.869999,44.529999,44.529999,438900
2022-07-08,44.240002,47.389999,43.639999,47.320000,47.320000,339400
2022-07-11,47.090000,47.090000,44.340000,44.389999,44.389999,206800
2022-07-12,44.419998,45.349998,43.400002,44.470001,44.470001,171200
2022-07-13,44.360001,46.720001,42.930000,45.570000,45.570000,245600
2022-07-14,44.070000,45.000000,42.509998,43.660000,43.660000,224900
2022-07-15,43.430000,44.220001,41.340000,43.720001,43.720001,476600
2022-07-18,44.930000,46.380001,44.250000,44.439999,44.439999,290800
2022-07-19,44.950001,46.389999,44.509998,46.070000,46.070000,213400
2022-07-20,46.070000,47.950001,46.000000,47.029999,47.029999,190400
2022-07-21,46.500000,47.709999,45.279999,47.299999,47.299999,197700
2022-07-22,47.880001,48.009998,44.730000,45.389999,45.389999,200700
2022-07-25,45.970001,46.639999,45.020000,46.500000,46.500000,227600
2022-07-26,45.820000,47.009998,44.630001,45.430000,45.430000,277100
2022-07-27,46.480000,49.759998,46.250000,49.360001,49.360001,323200
2022-07-28,53.799999,56.639999,52.740002,54.650002,54.650002,548700
2022-07-29,54.660000,57.459999,53.830002,57.220001,57.220001,639200
2022-08-01,56.650002,58.439999,55.630001,57.810001,57.810001,412500
2022-08-02,59.259998,65.349998,59.099998,64.000000,64.000000,803200
2022-08-03,64.830002,64.959999,60.570000,63.970001,63.970001,506000
2022-08-04,63.669998,68.559998,63.430000,66.910004,66.910004,405400
2022-08-05,66.540001,67.150002,64.519997,65.940002,65.940002,396800
2022-08-08,67.070000,71.269997,67.070000,69.730003,69.730003,661400
2022-08-09,68.720001,70.400002,66.510002,67.900002,67.900002,521000
2022-08-10,70.680000,71.620003,68.489998,70.650002,70.650002,370500
2022-08-11,72.269997,72.360001,69.339996,69.720001,69.720001,230300
2022-08-12,69.889999,70.379997,68.480003,70.019997,70.019997,223000
2022-08-15,68.809998,70.910004,67.550003,70.209999,70.209999,279000
2022-08-16,70.010002,70.129997,68.379997,68.720001,68.720001,235700
2022-08-17,67.639999,68.129997,65.830002,67.050003,67.050003,226500
2022-08-18,68.000000,71.839996,68.000000,70.910004,70.910004,346000
2022-08-19,69.010002,69.070000,65.010002,65.730003,65.730003,188000
2022-08-22,63.700001,64.639999,62.630001,63.639999,63.639999,323900
2022-08-23,63.900002,64.739998,62.090000,63.230000,63.230000,234900
2022-08-24,63.509998,66.099998,62.840000,65.379997,65.379997,187900
2022-08-25,66.620003,68.309998,65.580002,68.309998,68.309998,231100
2022-08-26,68.440002,69.430000,66.070000,66.910004,66.910004,450500
2022-08-29,65.900002,68.519997,65.110001,67.250000,67.250000,345300
2022-08-30,68.000000,68.419998,65.480003,67.110001,67.110001,348300
2022-08-31,67.250000,69.400002,66.750000,68.849998,68.849998,212500
2022-09-01,67.580002,68.320000,64.010002,66.080002,66.080002,338000
2022-09-02,67.410004,67.639999,64.400002,64.480003,64.480003,164300
2022-09-06,64.809998,67.290001,63.779999,66.739998,66.739998,185600
2022-09-07,66.500000,72.320000,65.860001,72.160004,72.160004,386000
2022-09-08,71.379997,74.669998,71.050003,74.500000,74.500000,375500
2022-09-09,75.110001,76.260002,74.339996,74.739998,74.739998,326600
